User_Feedback,Sentiment,FileName
verizon tech support walked procedure none worked ended hard reset wiping data,0,amazon_cells_labelled
voice quality signal strength dropped call,0,amazon_cells_labelled
play louder speaker size price low would think quality lacking however,1,amazon_cells_labelled
better expected,1,amazon_cells_labelled
feel poorly constructed menu difficult navigate button recessed difficult push,0,amazon_cells_labelled
battery holding well,1,amazon_cells_labelled
also difficult put onid recommend avoiding product,0,amazon_cells_labelled
used two day wasnt always easy hear,0,amazon_cells_labelled
got car charger even week charger brokeni went plug started smoking,0,amazon_cells_labelled
sprint terrible customer service,0,amazon_cells_labelled
linked phone without effort,1,amazon_cells_labelled
cool,1,amazon_cells_labelled
easy use,1,amazon_cells_labelled
better new,1,amazon_cells_labelled
possesed get junk idea,0,amazon_cells_labelled
piece trash,0,amazon_cells_labelled
pretty good product,1,amazon_cells_labelled
great phone,1,amazon_cells_labelled
price amazon excellent product would highly recommend,1,amazon_cells_labelled
research development division obviously know theyre,1,amazon_cells_labelled
real killer volume course breaking,0,amazon_cells_labelled
phone working fine,1,amazon_cells_labelled
happy product,1,amazon_cells_labelled
poor construction,0,amazon_cells_labelled
infuriating,0,amazon_cells_labelled
overall would recommend phone new walkman,1,amazon_cells_labelled
sprint charge service,0,amazon_cells_labelled
cheap feel look cheap,0,amazon_cells_labelled
fit ear well comfortable,1,amazon_cells_labelled
doesnt work europe asia,0,amazon_cells_labelled
clipping belt deffinitely make feel like cent upandcoming,1,amazon_cells_labelled
like design look jabra behing ear headset pretty comfortible wear hour day without pain ear,1,amazon_cells_labelled
amazed quick arrival two original lg cell phone battery fraction price,1,amazon_cells_labelled
worst phone samsungcrap crappy samsung e worst ever seeen,0,amazon_cells_labelled
charger worked week completely stopped charging phone,0,amazon_cells_labelled
poor product,0,amazon_cells_labelled
however needed better instruction,0,amazon_cells_labelled
need two hand operate screenthis software interface decade old cannot compete new software design,0,amazon_cells_labelled
worked well paired treo w skype headset pc using usb bluetooth transceiver,1,amazon_cells_labelled
steer clear product go genuine palm replacementr pen come threepack,0,amazon_cells_labelled
buy buyit suck,0,amazon_cells_labelled
great product sure beat using finger,1,amazon_cells_labelled
plus seriously believe worth steep price point,0,amazon_cells_labelled
case ive tried normally fall apart month one seems long haul,1,amazon_cells_labelled
dissapointing performance,0,amazon_cells_labelled
dont make mistake please dont buy phone,0,amazon_cells_labelled
phone might well worst ive ever brand,0,amazon_cells_labelled
case le extra originally put later discarded scratched ear,0,amazon_cells_labelled
recommend igo anyone different brand cell phonesmp player family,1,amazon_cells_labelled
dont bother go store,0,amazon_cells_labelled
posted detailed comment grey black phone fire red great color,1,amazon_cells_labelled
problem item would order needed,1,amazon_cells_labelled
get pay guess,0,amazon_cells_labelled
software great job could also make ringtones form existing cd without internet connection,1,amazon_cells_labelled
im surprised good quality car charger there much review,1,amazon_cells_labelled
fabulous,1,amazon_cells_labelled
however bt headset currently good real time game like firstperson shooter since audio delay mess,0,amazon_cells_labelled
used bitpim free program find internetto transfer data phonethe price cable excellent,1,amazon_cells_labelled
disappointing accessory good manufacturer,0,amazon_cells_labelled
performed awful muffled tinny incoming sound severe echo end call,0,amazon_cells_labelled
windresistant,1,amazon_cells_labelled
obviously terrible customer service get pay,0,amazon_cells_labelled
last forever overly expensive replaceeasy operate sound much better others tried,1,amazon_cells_labelled
contacted company told although unit still warranty couldnt produce receipt luck,0,amazon_cells_labelled
linksys way exchange bad phone refurb unit something,0,amazon_cells_labelled
phone sturdy nokia bar phone,1,amazon_cells_labelled
great phone,1,amazon_cells_labelled
placed treo case snug lot extra room side,0,amazon_cells_labelled
im pleased,1,amazon_cells_labelled
battery terrible,0,amazon_cells_labelled
found product easy set use,1,amazon_cells_labelled
earpiece large heavyit keep falling ear,0,amazon_cells_labelled
utter crap sound quality terrible,0,amazon_cells_labelled
charger arrived within promised timeframe work,0,amazon_cells_labelled
ear loop needed tiny sound great,1,amazon_cells_labelled
finally three four time spring latch broke could use longer visor,0,amazon_cells_labelled
handsfree part work fine car try download address book treo rebootsoverall still rate device high,1,amazon_cells_labelled
talk useless customer service,0,amazon_cells_labelled
felt light tinny,0,amazon_cells_labelled
fit palm tungsten e broke first time tried plug,0,amazon_cells_labelled
im happy purchase good quality low price,1,amazon_cells_labelled
love look feel samsung flipphones,1,amazon_cells_labelled
welldesigned sharp blue nice color,1,amazon_cells_labelled
everything,1,amazon_cells_labelled
could recommend,0,amazon_cells_labelled
nice sound,1,amazon_cells_labelled
look good picture case huge disappointment,0,amazon_cells_labelled
much le jawbone going replace,1,amazon_cells_labelled
setup went smoothly,1,amazon_cells_labelled
extremely slow take forever anything,0,amazon_cells_labelled
must study anyone interested worst sin industrial design,0,amazon_cells_labelled
first thing happened tracking,0,amazon_cells_labelled
well made easy access phone handy detachable belt clip,1,amazon_cells_labelled
continue pairing periodically since somehow kept dropping,0,amazon_cells_labelled
cant upload ringtones third party,0,amazon_cells_labelled
bluetooth work phone lock screen flash make call randomly pocket locked,0,amazon_cells_labelled
truly awful,0,amazon_cells_labelled
work fine motorola cellphone lot better wornout battery,1,amazon_cells_labelled
volume ringer real good choice loud,1,amazon_cells_labelled
none tone acceptable,0,amazon_cells_labelled
camera color balance awful,0,amazon_cells_labelled
product clearly ready prime time dont care cool look cant tell call coming worthless,0,amazon_cells_labelled
love ringtones upbeat,1,amazon_cells_labelled
chinese forgery abound,0,amazon_cells_labelled
easy pair samsung cell,1,amazon_cells_labelled
instruction didnt explain microphone jack could used,0,amazon_cells_labelled
would advise purchase item never worked well,0,amazon_cells_labelled
bad pay month service,0,amazon_cells_labelled
work well,1,amazon_cells_labelled
nokia ca usb cable work phone,0,amazon_cells_labelled
clear crisp sound,1,amazon_cells_labelled
use smallest earpiece provided stay pretty well,1,amazon_cells_labelled
biggest complaint battery drain superfast,0,amazon_cells_labelled
design might ergonomic theory could stand ear,0,amazon_cells_labelled
buy want use holster,0,amazon_cells_labelled
phone also take great picture even video clip,1,amazon_cells_labelled
doesnt make look cool,0,amazon_cells_labelled
ear occupied background distracting,1,amazon_cells_labelled
comfortable fit need headset comfortable least hour time entire day,1,amazon_cells_labelled
also phone doesnt seem accept anything except cbr mp preferably ripped window medium player,0,amazon_cells_labelled
cant beat price,1,amazon_cells_labelled
come strong light use light camera shot even flash so signal seriously,1,amazon_cells_labelled
lightweight work well,1,amazon_cells_labelled
beware,0,amazon_cells_labelled
love cable allows connect miniusb device pc,1,amazon_cells_labelled
anyone near hear part conversation,0,amazon_cells_labelled
cool case open allowing screen get scratched,1,amazon_cells_labelled
bought phone replacement startac regretted since,0,amazon_cells_labelled
appears actually outperform original battery china came v,1,amazon_cells_labelled
cant store anything phone number sim,0,amazon_cells_labelled
last le minute actually try use phonemy wife phone problem,0,amazon_cells_labelled
poor quality,0,amazon_cells_labelled
jabra ear gel r best,1,amazon_cells_labelled
worth,0,amazon_cells_labelled
phone crashed completely get replaced,0,amazon_cells_labelled
quit working id used month purchased another one best headset ive ever owned,1,amazon_cells_labelled
unfortunately recharge iphone despite connecting multiple power source imac external battery wall outlet etc,0,amazon_cells_labelled
great phone,1,amazon_cells_labelled
simply want small flip phone look elsewhere extra bell whistle mediocre,0,amazon_cells_labelled
good value work fine power via usb car wall outlet,1,amazon_cells_labelled
phone doesnt slide around car grip prevents phone slipping hand,1,amazon_cells_labelled
simply best bluetooth headset sound quality,1,amazon_cells_labelled
think plan onethis sure last moto phone,0,amazon_cells_labelled
span hour two people exclaim whoa new phone tv,1,amazon_cells_labelled
always used corded headset freedom wireless helpful,1,amazon_cells_labelled
case passed one year mark show sign wear functional,1,amazon_cells_labelled
leather nice soft fit tight cut face good shape,1,amazon_cells_labelled
everything need couldnt ask,1,amazon_cells_labelled
receiving using product day broke,0,amazon_cells_labelled
product great make working lot easier go copier waiting hold something,1,amazon_cells_labelled
none three size sent headset would stay ear,0,amazon_cells_labelled
tmobile best customer service anywhere,1,amazon_cells_labelled
arrived quickly much le expensive others sold,1,amazon_cells_labelled
tried unit failed within month pro,0,amazon_cells_labelled
provides good protection look classy,1,amazon_cells_labelled
krussel always good,1,amazon_cells_labelled
tracfonewebsite user friendly make easy toactivate etc,1,amazon_cells_labelled
design good,1,amazon_cells_labelled
great reception time,1,amazon_cells_labelled
would highly recommend product,1,amazon_cells_labelled
couldnt use unit sunglass good texas,0,amazon_cells_labelled
dit work time nokia,0,amazon_cells_labelled
bought mainly charger broke soon purchasing,0,amazon_cells_labelled
like loud buzzing override conversation phone,0,amazon_cells_labelled
fantastic buy get whatever next phone,1,amazon_cells_labelled
stay away store careful,0,amazon_cells_labelled
blueant supertooth handsfree phone speaker awesome,1,amazon_cells_labelled
fit,0,amazon_cells_labelled
item arrived quickly work great metro pc samsung schr slider phone sony premium sound ear plug,1,amazon_cells_labelled
light plenty battery capacity confortable wear somewhat extended period time,1,amazon_cells_labelled
disappointing,0,amazon_cells_labelled
blue ant easy use,1,amazon_cells_labelled
cheap hey work pleasantly suprised given low cost item,1,amazon_cells_labelled
camera phone may used dustpan indoors id rather using disposable,0,amazon_cells_labelled
day later puff smoke came phone use,0,amazon_cells_labelled
convenient simple use get job done make car ride much smoother,1,amazon_cells_labelled
nano stated itmy son dissapointed,0,amazon_cells_labelled
sound quality excellent well,1,amazon_cells_labelled
best headset used,1,amazon_cells_labelled
would reccommend,0,amazon_cells_labelled
around year carry highest quality antiglare screen protector found date,1,amazon_cells_labelled
wanted,1,amazon_cells_labelled
particular model would work motorola q smartphone,0,amazon_cells_labelled
wont work right atleast,0,amazon_cells_labelled
addition feel amp look phone lightweight cheap plastic,0,amazon_cells_labelled
warranty problem reoccurebottom line put money somewhere else cingular support,0,amazon_cells_labelled
really wanted plantronics right one many issue methe good,0,amazon_cells_labelled
great product,1,amazon_cells_labelled
crisp clear,1,amazon_cells_labelled
first charge kept going dead minute,0,amazon_cells_labelled
cheap plastic creak like old wooden floor,0,amazon_cells_labelled
get absolutely horrible reception apartment phone problem,0,amazon_cells_labelled
reception generally good,1,amazon_cells_labelled
excellent sound battery life inconspicuous boot,1,amazon_cells_labelled
great bluetooth,1,amazon_cells_labelled
highly recommend case,1,amazon_cells_labelled
worthwhile,1,amazon_cells_labelled
great deal,1,amazon_cells_labelled
phone got year old slowly breaking despite much care part,0,amazon_cells_labelled
sorry made purchase,0,amazon_cells_labelled
bought hoping could make bluetooth headset fit better thing made impossible wear,0,amazon_cells_labelled
treo tmobile refused replace forced buy another phone without kind upgrade discount,0,amazon_cells_labelled
horrible,0,amazon_cells_labelled
dont think would hold securly belt,0,amazon_cells_labelled
allows possibility double booking date time first,0,amazon_cells_labelled
work week break,0,amazon_cells_labelled
simple use like,1,amazon_cells_labelled
great tool entertainment communication data managementoh sure use activesync optimal data synchronization result,1,amazon_cells_labelled
cant use case smell disgusting,0,amazon_cells_labelled
wanted,0,amazon_cells_labelled
case would order another,1,amazon_cells_labelled
great phone,1,amazon_cells_labelled
bought battery coupon amazon im happy purchase,1,amazon_cells_labelled
internet access fine rare instance worked,0,amazon_cells_labelled
perfect p,1,amazon_cells_labelled
five star plus plus,1,amazon_cells_labelled
good quality bargain bought bought cheapy big lot sounded awful people end couldnt hear,1,amazon_cells_labelled
drain,0,amazon_cells_labelled
tried talking real loud shouting telephone get old still told wasnt great,0,amazon_cells_labelled
good work fine,1,amazon_cells_labelled
price great deal,1,amazon_cells_labelled
great price,1,amazon_cells_labelled
wind completely useless,0,amazon_cells_labelled
yes shiny front side love,1,amazon_cells_labelled
work,0,amazon_cells_labelled
first thought grtting good deal plugged phone v c razr,0,amazon_cells_labelled
reception headset excellent,1,amazon_cells_labelled
thumb seller,1,amazon_cells_labelled
verizon lg phone work well together good reception range exceeds foot line sight,1,amazon_cells_labelled
improper description return,0,amazon_cells_labelled
work comfortable,1,amazon_cells_labelled
battery chargelife quite long,1,amazon_cells_labelled
jabra eargels fit ear well,1,amazon_cells_labelled
battery life,0,amazon_cells_labelled
checked everywhere feature really disappointing,0,amazon_cells_labelled
product exactly described,1,amazon_cells_labelled
get signal verizon phone wont,1,amazon_cells_labelled
doesnt job,0,amazon_cells_labelled
would recommend,1,amazon_cells_labelled
plan ordering,1,amazon_cells_labelled
said phone camera nice many cool effect play video decent well,1,amazon_cells_labelled
satisfied cell phone day one,1,amazon_cells_labelled
keep getting better better third one ive numerous palm,1,amazon_cells_labelled
awkward use unreliable,0,amazon_cells_labelled
shipping time also quick,1,amazon_cells_labelled
good hoped,0,amazon_cells_labelled
good case,1,amazon_cells_labelled
doesnt work,0,amazon_cells_labelled
really good product,1,amazon_cells_labelled
unfortunately work,0,amazon_cells_labelled
three broke within two month use,0,amazon_cells_labelled
dont buy,0,amazon_cells_labelled
father v battery dying,0,amazon_cells_labelled
however ear pad come easily one week lost one,0,amazon_cells_labelled
call drop phone come screen go black worst stop ringing intermittently,0,amazon_cells_labelled
horrible horrible protector,0,amazon_cells_labelled
dont like nokia either,0,amazon_cells_labelled
reaching bottom row uncomfortable send end key expect,0,amazon_cells_labelled
bought nokia cell phone week ago nightmare,0,amazon_cells_labelled
would take long describe bad customer service experience amazon,0,amazon_cells_labelled
disappointing thing speakerphone,0,amazon_cells_labelled
terrible car accept cassette,0,amazon_cells_labelled
product useless since enough charging current charge cellphone planning use,0,amazon_cells_labelled
say,0,amazon_cells_labelled
stay away q,0,amazon_cells_labelled
used dirty,0,amazon_cells_labelled
unreliable service tmobile,0,amazon_cells_labelled
good enough price,0,amazon_cells_labelled
bought two neither charge,0,amazon_cells_labelled
look nice,1,amazon_cells_labelled
excellent tool especially paired phone autoanswer,1,amazon_cells_labelled
read others review havent problem,1,amazon_cells_labelled
product cover important light sensor ear outlet,0,amazon_cells_labelled
comfortable hand,1,amazon_cells_labelled
work,0,amazon_cells_labelled
poor reliability,0,amazon_cells_labelled
work,1,amazon_cells_labelled
take picture battery drop bar start beeping letting know dieing,0,amazon_cells_labelled
terrible product waste money,0,amazon_cells_labelled
last time buying,0,amazon_cells_labelled
waste money,0,amazon_cells_labelled
far worked like charm,1,amazon_cells_labelled
week far good,1,amazon_cells_labelled
case best part download picture laptop using ir even send picture laptop phone,1,amazon_cells_labelled
would recommend item,1,amazon_cells_labelled
choice headset yearsgreat sound good volume good noise cancellation,1,amazon_cells_labelled
nice case feel good hand,1,amazon_cells_labelled
item received counterfeit,0,amazon_cells_labelled
really good far probably best bt headset ever,1,amazon_cells_labelled
work fine,1,amazon_cells_labelled
received headset good time happy,1,amazon_cells_labelled
pleased see could replace well travled swivel holster blackberry flip,1,amazon_cells_labelled
sister one also love,1,amazon_cells_labelled
good quality,1,amazon_cells_labelled
far worst purchase ive made amazon,0,amazon_cells_labelled
excellent dualpurpose headset,1,amazon_cells_labelled
excellent,1,amazon_cells_labelled
work listening music cingular,0,amazon_cells_labelled
seems completely secure holding belt keeping iphone inside,1,amazon_cells_labelled
bottowm lineanother worthless cheap gimmick sprint,0,amazon_cells_labelled
trouble volume,0,amazon_cells_labelled
good thing fit comfortably small ear,1,amazon_cells_labelled
warning buy,0,amazon_cells_labelled
pairing iphone could happier far,1,amazon_cells_labelled
open battery connection broken device turned,0,amazon_cells_labelled
didnt want clip going top ear causing discomfort,0,amazon_cells_labelled
best headset ever,1,amazon_cells_labelled
dont trust website dont expect helpful support,0,amazon_cells_labelled
loudglad say plantronics maintains flawless connection cell static normal use,1,amazon_cells_labelled
speaker low quality making ring tone sound cheap,0,amazon_cells_labelled
fit comfortably came three size earbud tip,1,amazon_cells_labelled
excellent product price,1,amazon_cells_labelled
bad reception,0,amazon_cells_labelled
product high quality chinese crap,0,amazon_cells_labelled
quite comfortable ear,1,amazon_cells_labelled
great phone,1,amazon_cells_labelled
dont buy product fails,0,amazon_cells_labelled
everything product wrongfirst,0,amazon_cells_labelled
pairing two device easy barely took couple minute started making call voice dialing feature,1,amazon_cells_labelled
utterly confusing first caused lose couple important contact,0,amazon_cells_labelled
terrible phone holder,0,amazon_cells_labelled
cutout button placed perfectly,1,amazon_cells_labelled
love able use one headset landline cell,1,amazon_cells_labelled
problem ear loop made weak material break easily,0,amazon_cells_labelled
nearly good looking amazon picture make look,0,amazon_cells_labelled
despite flaw case exceptional quality well worth additional cost owning official oem product,1,amazon_cells_labelled
stupid,0,amazon_cells_labelled
hear im driving car usually dont even put loudest setting,1,amazon_cells_labelled
seller shipped quickly much cheaper competitor,1,amazon_cells_labelled
good show samsung,1,amazon_cells_labelled
bought saved alot money,1,amazon_cells_labelled
always cut make beep beep beep sound say signal failed,0,amazon_cells_labelled
couldnt figure,0,amazon_cells_labelled
phone sounded ok great ok wife phone almost totally unintelligible couldnt understand word said,0,amazon_cells_labelled
take battery phone put back together restart,0,amazon_cells_labelled
managed bend leaf spring back place metal enough stress break next drop,0,amazon_cells_labelled
leopard print wonderfully wild,1,amazon_cells_labelled
work,1,amazon_cells_labelled
saggy floppy piece junk,0,amazon_cells_labelled
much better hard plastic case,1,amazon_cells_labelled
also new problem,0,amazon_cells_labelled
happy far,1,amazon_cells_labelled
cool phone,1,amazon_cells_labelled
work good,1,amazon_cells_labelled
motorola finally got voice quality bluetooth headset right,1,amazon_cells_labelled
loos connection phone even within couple foot two,0,amazon_cells_labelled
great would really recommend,1,amazon_cells_labelled
make easier keep bluetooth im wearing,0,amazon_cells_labelled
said abovepretty useless,0,amazon_cells_labelled
never got,0,amazon_cells_labelled
pair headphone worst ever soundwise,0,amazon_cells_labelled
drain weak snap,0,amazon_cells_labelled
charge cingular att phone,0,amazon_cells_labelled
get extra minute carry call get cut,1,amazon_cells_labelled
however year fliptop started get loose wobbly eventually screen went black couldnt receive place call,0,amazon_cells_labelled
kept catching cable seat pull phone turn,0,amazon_cells_labelled
headset fulfills requirement happy purchase,1,amazon_cells_labelled
logitech bluetooth headset,1,amazon_cells_labelled
like fact rest lightly ear rather inside,1,amazon_cells_labelled
lot website rating good phone,1,amazon_cells_labelled
tried cable computer ipod work fine,1,amazon_cells_labelled
mic joke volume quite low,0,amazon_cells_labelled
im returning,0,amazon_cells_labelled
maintain connection computer lap,0,amazon_cells_labelled
easy turn car volume control quite accessable,1,amazon_cells_labelled
mine year christmas bought rest family,1,amazon_cells_labelled
otherwise easy install use clear sound,1,amazon_cells_labelled
nice leather,1,amazon_cells_labelled
purchase different case,0,amazon_cells_labelled
joy use,1,amazon_cells_labelled
much disappointed company,0,amazon_cells_labelled
satisifed,1,amazon_cells_labelled
didnt charge,0,amazon_cells_labelled
phone get bought say wow,1,amazon_cells_labelled
button small,0,amazon_cells_labelled
reading spec alone make say wow,1,amazon_cells_labelled
love great armband,1,amazon_cells_labelled
really like product motorola allot clearer ear piece mic,1,amazon_cells_labelled
however keypad tinny sometimes reach wrong button,0,amazon_cells_labelled
exchanged sony ericson z im pretty happy decision,1,amazon_cells_labelled
impressed price case,1,amazon_cells_labelled
also make easier hold,1,amazon_cells_labelled
use product motor control center lot high voltage humming equipment work great,1,amazon_cells_labelled
pretty easy,1,amazon_cells_labelled
cannot make call certain place,0,amazon_cells_labelled
however girl complain time phone doesnt wake like normal phone,0,amazon_cells_labelled
beautiful styling though,1,amazon_cells_labelled
company charge restocking fee still given refund back,0,amazon_cells_labelled
im trying return refund,0,amazon_cells_labelled
plugged find darn thing worked,0,amazon_cells_labelled
excellent product,1,amazon_cells_labelled
earbud piece break easily,0,amazon_cells_labelled
lousy product,0,amazon_cells_labelled
phone try hard everything fails ability phone,0,amazon_cells_labelled
best charger seen market yet,1,amazon_cells_labelled
sweetest phone,1,amazon_cells_labelled
oh charger seems work fine,1,amazon_cells_labelled
fit securely ear hook even need used sound better directed ear canal,1,amazon_cells_labelled
enough volume,0,amazon_cells_labelled
echo problemvery unsatisfactory,0,amazon_cells_labelled
could take video time quality poor,0,amazon_cells_labelled
dont waste money,0,amazon_cells_labelled
going first negatively review product,0,amazon_cells_labelled
adapter provide enough charging current,0,amazon_cells_labelled
much hype phone assumed best mistake,0,amazon_cells_labelled
also cannot take picture case lense covered,0,amazon_cells_labelled
phone fall easily,0,amazon_cells_labelled
didnt work people hear talk,0,amazon_cells_labelled
text messaging feature really tricky use,0,amazon_cells_labelled
im really disappointed charger doesnt work,0,amazon_cells_labelled
painful ear,0,amazon_cells_labelled
lasted one day blew,0,amazon_cells_labelled
disappointed,0,amazon_cells_labelled
kind flop around,0,amazon_cells_labelled
screen get smudged easily touch ear face,0,amazon_cells_labelled
piece junk lose call phone,0,amazon_cells_labelled
item match picture,0,amazon_cells_labelled
thing disappoint infra red port irda,0,amazon_cells_labelled
answer call unit never worked,0,amazon_cells_labelled
