User_Feedback,Sentiment,FileName
movie littered overt racial slur towards black cast member return white depicted moron boob,0,imdb_labelled
putting race card aside let look major flaw film destroy latifas character,0,imdb_labelled
real plot,0,imdb_labelled
wouldnt see movie free,0,imdb_labelled
steamboat willie amazingly important film cinema history,1,imdb_labelled
second appearance mickey mouse following silent plane crazy earlier year probably famous filmmostly groundbreaking,1,imdb_labelled
dont yet hear mickey speak ton sound effect music throughout filmsomething take granted huge crowd pleaser,1,imdb_labelled
however seeing short year amazed timeless film actually,1,imdb_labelled
adorable seeing mickey playing turkey straw highly imaginative occasionally cruel way,1,imdb_labelled
clever real crowdpleaserthis film still rank among mickey best film even wonderful year,1,imdb_labelled
bipolarity ruthless thug one minute ruthless killer next minute luvs diaper commercial completely unconvincing,0,imdb_labelled
im terribly disappointed film would receive many award accolade especially far deserving work film,0,imdb_labelled
original body soul masterpiece,1,imdb_labelled
john garfield ann revere lilli plmer william conrad canada leeand filmed one greatest cinematographer ever grace screenjames wong howe,1,imdb_labelled
dont think redeeming quality remake,0,imdb_labelled
may bad film ever made,0,imdb_labelled
badwellits bad,0,imdb_labelled
movie solid example bad plot bad idea way,0,imdb_labelled
shame see good actor like thomerson james make living mess like,0,imdb_labelled
thought bad,0,imdb_labelled
film terrible credit version watchable,0,imdb_labelled
let start problemsâthe acting especially lead professor bad,0,imdb_labelled
script big flawed mess,0,imdb_labelled
best example dumb writing established turn zombiestudents back human removing necklace containing piece meteorite,0,imdb_labelled
director paul matthew also wrotedirected weak monster movie grim clearly doesnt know pace film,0,imdb_labelled
movie terribly boring place,0,imdb_labelled
lighting awful,0,imdb_labelled
film look cheap bland,0,imdb_labelled
one disappointing aspect lack notable gore,0,imdb_labelled
convention never worked well past certainly doesnt work,0,imdb_labelled
visual effect awful,0,imdb_labelled
cg opening sequence space looked like could created microsoft slideshow god sake,0,imdb_labelled
explosion gas tank end awful,0,imdb_labelled
okay like consider fair critic ill give credit credit duethe creature effect actually pretty cool,1,imdb_labelled
gotta love closeup slimy drooling teeth,1,imdb_labelled
sum film breeder terrible cheaply made horror movie avoided like ebola virus,0,imdb_labelled
recommended,0,imdb_labelled
almost unbearable watch screen little charisma terrible comedic timing,0,imdb_labelled
aside terrible lead film load debit,0,imdb_labelled
understand supposed cheap popcorn comedy doesnt mean completely insult intelligence writing incredibly hackneyed border offensive,0,imdb_labelled
lewis black considerable talent wasted incendiary unrestrained pg rating certainly wont allow,0,imdb_labelled
film sole bright spot jonah hill look almost unrecognizable fan recent superbad due amount weight lost interim,1,imdb_labelled
originality freshness first movie spent remake little else offer,0,imdb_labelled
budget evidently limited,0,imdb_labelled
reflected cast also belowpar script borrowed much earlier classic,0,imdb_labelled
however decent acting action location work balance thing,0,imdb_labelled
filmiing le expansive,0,imdb_labelled
failed convey broad sweep landscape great part original,0,imdb_labelled
generally lacked imagination,0,imdb_labelled
recommended,0,imdb_labelled
possible movie get worse,0,imdb_labelled
plot keep going first place,0,imdb_labelled
even woman finally show sign improvement expected thing happen time film might far asleep,0,imdb_labelled
beware trashy cult movie trash period,0,imdb_labelled
cant believe there even sequel,0,imdb_labelled
precisely giving bad review,0,imdb_labelled
child truly enjoyed show proudly say enjoyed big time even classical wb cartoon,1,imdb_labelled
tiny toon kept vibe delivered one popular funny underrated cartoon ever created,1,imdb_labelled
memory murky say enjoyed every single episode product related show,1,imdb_labelled
easily none cartoon made laugh tender way getting dark sitcom oriented teenager,1,imdb_labelled
character funny peculiarity true lead character,1,imdb_labelled
every single character hilarious deserved called lead,1,imdb_labelled
every element story top excessively phony contrived painful sit,0,imdb_labelled
line seem written fifteen year old though trying oh hard sound like fifteen year old would really um know well talk,0,imdb_labelled
perabo nice energy level obviously comfortable front camera,1,imdb_labelled
simply excuse something poorly done,0,imdb_labelled
saw movie thought stupid movie,0,imdb_labelled
even stupid thought idea volcano los angeles,0,imdb_labelled
honest unbelievable nonsense foolish,0,imdb_labelled
conclusion bother movie volcano los angeles nothing nonsense,0,imdb_labelled
story line awful,0,imdb_labelled
painful,0,imdb_labelled
accent absolutely abysmal,0,imdb_labelled
there also enough hypocrisy film make vomit,0,imdb_labelled
dont waste time watching rubbish nonresearched film,0,imdb_labelled
believe pitch black done well,1,imdb_labelled
character interesting want find longer movie go think people surprised doesnt make,1,imdb_labelled
go watch,1,imdb_labelled
omit watching,0,imdb_labelled
funny,1,imdb_labelled
rating,0,imdb_labelled
character interesting really care,1,imdb_labelled
instant classic great soundtrack catchy song ending credit,1,imdb_labelled
dont miss,1,imdb_labelled
masterful piece filmmaking many theme simmering occasionally boiling wart study poet bohemian selfindulgent wartime year span aerial bombardment london outward tranquillity welsh coastal retreat borderline friendship lust love dedication art experience versus practical concern jealousy rivalry cowardice egotism versus heroism selfsacrifice,1,imdb_labelled
mature subtle script suggests occasionally brings dramatic focus underlying tension well served perfect performance apart odd inappropriate smiling keira knightley prone though perhaps direction time character often mention,1,imdb_labelled
exquisite visual composition moment inventive elegant use closeup camera angle lighting including pointillistic faux home movie footage wonder joy behold,1,imdb_labelled
continuously beautiful look bertolucci relationship convincing narrative engaging master work,1,imdb_labelled
basic premise wasted since sidelined inexplicable focus documentary crew,0,imdb_labelled
regardless film fails level,0,imdb_labelled
avoid cost,0,imdb_labelled
saw film christmas great film,1,imdb_labelled
thought errol flynn brilliant custer since become favourite actor,1,imdb_labelled
acting alongside olivia de havilland brilliant ending fantastic,1,imdb_labelled
always known errol flynn brilliant actor dad favourite actor grew watching film child,1,imdb_labelled
wasnt watched film realised great actually,1,imdb_labelled
ill give film,1,imdb_labelled
know jim oconnor energetic nobody could much george well dull,0,imdb_labelled
really didnt seem want hosting voiceovers monotonous didnt get involved guest,0,imdb_labelled
lovely little thriller hitchcock lot nice shenanigan surrounding murdered spy kidnapped child nasty church foreign plot random taxidermist,1,imdb_labelled
jimmy stewart ever great hero hitchcock story rip along cool climax embassy function lack brooding menace hitchcock black white lowbudget original,1,imdb_labelled
nevertheless yet another wonderful film great master stable,1,imdb_labelled
say film excellently produced top rating typical sci fi film,1,imdb_labelled
excellently produced one scifis best producer scot vandiver,1,imdb_labelled
entertaining nonetheless,1,imdb_labelled
campy sort film thats joy watch,1,imdb_labelled
there barely boring moment film plenty humorous part,1,imdb_labelled
cast always entertaining usual,1,imdb_labelled
overall delight,1,imdb_labelled
movie mindbendingly awful couldnt even created,0,imdb_labelled
film lack real scare tension medical terminology used throughout bit iffy say least say insulin dependant diabetic,0,imdb_labelled
least said acting better,0,imdb_labelled
movie excellent job revealing complexity task incredible challenge facing south africa,1,imdb_labelled
believe every one see movie think people outside south africa understand past attempted truth reconciliation process,1,imdb_labelled
nothing short magnificent photographycinematography film,1,imdb_labelled
acting fantastic story seamlessly woven together dog splendid must rent view see,1,imdb_labelled
dont afraid subtitle worth little aversion therapy,1,imdb_labelled
excellent performance,1,imdb_labelled
still good actor around,1,imdb_labelled
also great directing photography,1,imdb_labelled
true shakespear must shakespear fan,1,imdb_labelled
macbeth jason connery moved tear final monolog brief candle outhe gave sphere moral decay dark force human face make interesting,1,imdb_labelled
helen baxendale credible lady macbeth cheerfull time sometimes look like naughty girl deadly taste blood evil,1,imdb_labelled
love death decay shakespears lyric one,1,imdb_labelled
witty delightful adaptation dr seuss book brilliantly animated upas finest thoroughly deserving academy award,1,imdb_labelled
special mention made superb music score sound effect integral element helping make memorable enjoyable cartoon,1,imdb_labelled
however paul schrader indeed made film mishima superb complex,1,imdb_labelled
also notable john bailey fine crisp beautifully colored cinematography great production design costume eiko ishioka went memorable costume coppola dracula received well deserved oscar,1,imdb_labelled
even allowing poor production value time format kind miniseries baaaaaad,0,imdb_labelled
unless youre visually collect extant film austen work skip one,0,imdb_labelled
watch however small consolation actress playing anne sister wonderful job role,1,imdb_labelled
good,0,imdb_labelled
speaking music unbearably predictably kitchy,0,imdb_labelled
film dropped ball,0,imdb_labelled
stunning movie,1,imdb_labelled
raw sublimely moving,1,imdb_labelled
felt like gripping intelligent stage play without overly theatrical feeling one actually get watching people stage play everyones terror white lie escalating monstrous consequence,1,imdb_labelled
main player mesmerising,1,imdb_labelled
tom wilkinson broke heart end everyone el judging amount fumbling hanky hand going face among male female alike,1,imdb_labelled
julian fellowes triumphed,1,imdb_labelled
he national treasure,1,imdb_labelled
go see,1,imdb_labelled
excellent film,1,imdb_labelled
aerial scene welldone,1,imdb_labelled
also right balance war love,1,imdb_labelled
film give meaning phrase never history human conflict much owed many,1,imdb_labelled
kris kristoffersen good movie really make difference,1,imdb_labelled
good film great director,1,imdb_labelled
definitely one better documentary seen looking family relationship marriage,1,imdb_labelled
many continuity error one user commented different car garage joes glassesthe one got fact joes facial hair configuration seemed change scene scene,0,imdb_labelled
great movie,1,imdb_labelled
star,1,imdb_labelled
cant see movie inspiration anyone come overcome fear rejection,0,imdb_labelled
bad actually worth seeing reason,0,imdb_labelled
punishment park brilliant piece cinema,1,imdb_labelled
shot southern california desert using patent faux documentary style watkins creates film like,1,imdb_labelled
one peter watkins accessible film,1,imdb_labelled
advise look,1,imdb_labelled
wont regret,1,imdb_labelled
highly recommended,1,imdb_labelled
well keep thinking bad,0,imdb_labelled
mediocre miserable hollow laughable predictable piece garbage,0,imdb_labelled
case bad laughable,0,imdb_labelled
bad performance play angela bennett computer expert home time,0,imdb_labelled
film nothing pretext show ridiculous action scene,0,imdb_labelled
awful,0,imdb_labelled
still bad actress repeating robotic face move picture,0,imdb_labelled
result well shame,0,imdb_labelled
delete film mind,0,imdb_labelled
one worst show time,0,imdb_labelled
show would begin smart as ed comment would totally wall uncalled,0,imdb_labelled
fat computer geek unbelievable bible thumper badass girl actor,0,imdb_labelled
never heard except cole totally unbelievable part,0,imdb_labelled
every time opened mouth expect hear see kid pulling plug mercy killing horrible show,0,imdb_labelled
story unbelievable actor,0,imdb_labelled
lame would best way describe,0,imdb_labelled
stanwyck morgan perfectly cast many way modern equivalent dickens christmas carol sensibility,1,imdb_labelled
success film depends casting sydney greenstreet alexander yardley character,1,imdb_labelled
attractive set used throughout film eyepleasing gem,1,imdb_labelled
im big fan rpg game movie disgrace selfrespecting rpger,0,imdb_labelled
line cut audio everything wrong,0,imdb_labelled
find better movie youtube,0,imdb_labelled
top line dont waste time money one bad come,0,imdb_labelled
lassie movie put sleep forever,0,imdb_labelled
thats id describe painfully dreary timewaster film,0,imdb_labelled
mediocre every aspect becomes dull uninteresting mess one forgettable movie ive seen,0,imdb_labelled
isnt even achievement sobaditsgood sobaditsmemorable movie,0,imdb_labelled
empty hollow shell movie,0,imdb_labelled
seriously worth wasting kid time,0,imdb_labelled
avoid avoid avoid,0,imdb_labelled
drive barking mad,0,imdb_labelled
transfer good,1,imdb_labelled
nice relaxing late night viewing,1,imdb_labelled
movie full wonderful dancing hence title,1,imdb_labelled
great music terrific scenery,1,imdb_labelled
handle tough issue dignity grace course shocking spoiler,1,imdb_labelled
happy wonderful feel good ending,1,imdb_labelled
point journey journey touch every member family,1,imdb_labelled
one movie need see whenever come tvnever mind fact already memorized,1,imdb_labelled
nothing new,0,imdb_labelled
done second movie,0,imdb_labelled
movie almost action scene little comedy,0,imdb_labelled
plot hole pair fishnet stocking direction editing astonishingly ham fisted,0,imdb_labelled
earth iron film,0,imdb_labelled
saw film recommend,1,imdb_labelled
good plot hold complete attention acting superb tom wilkinson fantastic emily watson also good,1,imdb_labelled
good film indeed great unconditional love,1,imdb_labelled
tom wilkinson character man prepared ordeal begin take matter hand story progress great actor give performance make feel character anguish suffering,1,imdb_labelled
emily watson character strong give quick glance understand everything,1,imdb_labelled
despite pan reviewer liked movie,1,imdb_labelled
fact liked better interview vampire liked lestat stuart townsend better cruise attempt,1,imdb_labelled
aailiyah pretty good akasha place compelling first entrance mini dance scene,1,imdb_labelled
im big fan series mostly due anne rice style sensitivity treatment,1,imdb_labelled
guess liked detail dysfunctionhe believable,1,imdb_labelled
football scene end perplexing,0,imdb_labelled
thought acting skilled,1,imdb_labelled
meredith better right,1,imdb_labelled
charming film wonderful sentiment heart,1,imdb_labelled
rare filmmaker take time tell worthy moral tale care love doesnt fall trap overly syrupy indulgent,1,imdb_labelled
nine ten truly lovely film,1,imdb_labelled
early film future goremeister lucio fulci good addition giallo subgenre,1,imdb_labelled
one best italian thriller early,1,imdb_labelled
standout scene,1,imdb_labelled
scene strong unpleasant,0,imdb_labelled
technically film well made impressive camerawork solid acting effective music riz ortolani â particularly good recurring unaccompanied female vocal sound like coming distant hill,1,imdb_labelled
still wild stuff though highly recommended fan giallo cinema,1,imdb_labelled
movie interesting beginning end,1,imdb_labelled
liked way dustin hoffman character ready everything stay son,1,imdb_labelled
movie also revealing,1,imdb_labelled
personally think show people learn find compromise self without involving people issue,1,imdb_labelled
boring,0,imdb_labelled
tired clichãs lazy writing come thick fast,0,imdb_labelled
p scene movie cool central character find room blown,1,imdb_labelled
fresh subtle rather sublime effect,1,imdb_labelled
italian reviewer called small great film thats right,1,imdb_labelled
actor give wonderful performance especially jennifer rubin jamie harris change nervous starlet beginning strange event part cool star,1,imdb_labelled
learn lot real inside emotion people movie lot movie business,1,imdb_labelled
movie movie situation beginning game played acting coach fascinating,1,imdb_labelled
also music mark snow possibly best score ive ever heard,1,imdb_labelled
wont forget movie,1,imdb_labelled
film made,0,imdb_labelled
film ultracheap look,0,imdb_labelled
result film dont look right,0,imdb_labelled
none engaging exciting,0,imdb_labelled
plot nonsense doesnt interest slightest way uniqueness,0,imdb_labelled
foreigner worth one second time,0,imdb_labelled
saw child tv back stranger loved,1,imdb_labelled
duet astronaut doctor beginning movie perfect exchange one considers movie made well cold war astronaut biggest fear crashed ussr,1,imdb_labelled
movie awesome,1,imdb_labelled
loved really scary,1,imdb_labelled
love scream movie horror movie one rank way,1,imdb_labelled
want real scare rent one,1,imdb_labelled
,1,imdb_labelled
extraordinary film,1,imdb_labelled
courtroom drama compelling indictment american justice system frightening,1,imdb_labelled
film highlight fundamental flaw legal process discovering guilt innocence rather present better court,1,imdb_labelled
film well paced understated one best courtroom documentary ive seen,1,imdb_labelled
mostly routine factbased tv drama get boost fine performance cole,1,imdb_labelled
predictable bad watch,1,imdb_labelled
clear range ability pull part,1,imdb_labelled
carry movie well,1,imdb_labelled
constantine give everything right intensity seems good understanding underlying psychological motivation,1,imdb_labelled
wonderful inspiring watch hope get released video dvd,1,imdb_labelled
piece trash ever released beyond acting story character supposedly special effect etcits wrong,0,imdb_labelled
fact stinker smell like directtovideo release,0,imdb_labelled
avoid cost,0,imdb_labelled
star trek v final frontier worst series,0,imdb_labelled
acting involved includes like shatner nimoy bad washed making seem old look real life special effect tacky like spock rescue kirk jet pack fall mountain,0,imdb_labelled
attempt humor pitiful story awful dosent bear thinking basically involves vulcan stealing enterprise find god seriously didnt care film oh mention uhura belly dance distract male guard,0,imdb_labelled
place good film garbage,0,imdb_labelled
worst one series,0,imdb_labelled
editing editing film phenomenal opinion,1,imdb_labelled
song could explain emotion subject better jay adam unfortunate life subject talk song old man neil young played evokes many emotion,1,imdb_labelled
cinematography film shot interesting way,1,imdb_labelled
course footage grainy enhanced film,1,imdb_labelled
film offer many delight surprise,1,imdb_labelled
achille philippa beautifully sing duet giovanni perfectly describes situation movie appreciate subtle layer excellent film,1,imdb_labelled
story unfolds th century jutland use period music played period instrument one fine touch,1,imdb_labelled
share general loewenhielms exquisite joy partaking cailles en sarcophage even though watching movie wish small sample savor,1,imdb_labelled
understated film leaf lasting impression,1,imdb_labelled
warmth generates contrast austere backdrop,1,imdb_labelled
leave theater wanting go dance star,1,imdb_labelled
acting youd expect cast top notch,1,imdb_labelled
character fleshed surprisingly well particularly grime blake actor deliver sharply scripted line right amount deadpan tongue cheek make dialogue hilarious realistic,1,imdb_labelled
angus scrimm also turn good performance somewhat brief memorable role gently menacing violinplaying anatomist doctor quinn,1,imdb_labelled
conclusion loved,1,imdb_labelled
long time since entertained movie,1,imdb_labelled
struggle find anything bad say,1,imdb_labelled
mark word one cult film like evil dead phantasm people still discovering falling love year line,1,imdb_labelled
pretty surprising wonderful film made hollywood generally collective head sand concerning black white issue time,1,imdb_labelled
film deserves strong kudos taking stand exceptional acting mostly lesserknown cast superintelligent script doesnt insult audience take easy way come white racism,1,imdb_labelled
plus movie rather modest budget fast running time amazing job,1,imdb_labelled
juano hernandez exceptional actor played supporting role many film era proud black man accused murdering white man south,1,imdb_labelled
trumbull love lucy,1,imdb_labelled
see kid chanceit open amazing dialog far race relation come last year,1,imdb_labelled
see film,1,imdb_labelled
year however reminded u huston still top game evinced faithful adaptation james joyce acclaimed novella dead,1,imdb_labelled
feeling thoughtsgabriels discomfort danceall intangible leap life come within viewer grasp huston portrayal,1,imdb_labelled
disappointed wondered could oscar shortlist,0,imdb_labelled
slow,0,imdb_labelled
lot hole plot there nothing became emperor nothing spend year childhood mature age,0,imdb_labelled
dont waste time,0,imdb_labelled
end day one worst bigbudget action movie ive ever seen,0,imdb_labelled
surely doesnt know make coherent action movie screenwriter air force one obliged write script big sum money,0,imdb_labelled
one worst film ever seen,0,imdb_labelled
im still trying get bad,0,imdb_labelled
movie possibly one creative work horror ever,1,imdb_labelled
everything could want suspense drama comedy confusing subplots native american brain eating youre looking beall endall brainsucking movie look,1,imdb_labelled
great sound effect impressive special effect cant recommend movie enough,1,imdb_labelled
call nut think one best movie ever,1,imdb_labelled
great character actor telly savalas peter boyle,1,imdb_labelled
hour minute sheer tedium melodrama horrible acting mess script sinking feeling good lord thinking,0,imdb_labelled
lot hole script,0,imdb_labelled
like bad two hour tv movie,0,imdb_labelled
imagine every single one decision made wrong,0,imdb_labelled
dialogue atrocious,0,imdb_labelled
acting beyond abysmal,0,imdb_labelled
everything stink,0,imdb_labelled
trouble writing directing make impossible establish thing make movie watchable like character story theme,0,imdb_labelled
worse there incredibly weak subplot thrown follows little band latterday mansonites go reporter who working story anniversary killing,0,imdb_labelled
dumb pointless complete waste time,0,imdb_labelled
short dont bother movie,0,imdb_labelled
wont spoil ending pretty amazing,1,imdb_labelled
best scene movie end wont spoil,1,imdb_labelled
ever indication writer director ability meld two highly volatile temperament seamless union creativity,1,imdb_labelled
result powerhouse achievement made timely perhaps culture disturbing fascination celebrity distorted interpretation fame,1,imdb_labelled
film easily forgotten,1,imdb_labelled
kevin spacey excellent verbal tsunami buddy ackerman â totally believable great actor,1,imdb_labelled
scripting subtle comedy unmatched movie recent year,1,imdb_labelled
character interesting even bit predictable,1,imdb_labelled
highly recommended age although younger set probably appreciate subtle reference certainly appreciate one galley scene particular,1,imdb_labelled
great movie,1,imdb_labelled
also story acting weak,0,imdb_labelled
around pm bought around pm started watch around pm fast forwarded remaining film see anything left watchable human brain wasnt,0,imdb_labelled
either way suck,0,imdb_labelled
script horrendously stupid,0,imdb_labelled
story start fast absolutely suspense buildup slightest,0,imdb_labelled
everything captain howdy say either laughable plain stupid,0,imdb_labelled
hell kind crap,0,imdb_labelled
there plot hole,0,imdb_labelled
could drive semi truck hole,0,imdb_labelled
linda cardellini thing good film,1,imdb_labelled
shes poised amazing,1,imdb_labelled
dee snider plain suck,0,imdb_labelled
cant act one least scary villain ever seen cant write write damn movie sleep,0,imdb_labelled
bored throughout whole damn thing,0,imdb_labelled
acting suck music suck script suck pacing suck special fx suck directing suck basically movie suck,0,imdb_labelled
film try serious sophisticated thrillerhorror flick fails miserably,0,imdb_labelled
probably one least effective utterly unoriginal film ever seen entire life,0,imdb_labelled
piece cinematic garbage captured celluloid,0,imdb_labelled
avoid cost,0,imdb_labelled
rate film stink funny fulci stayed giallo supernatural zombie movie,0,imdb_labelled
avoid film cost,0,imdb_labelled
dont know happened season five mess,0,imdb_labelled
consistent thread holding series together amazing performance leni parker anita laselva two taelons quiet idealogical conflict,0,imdb_labelled
movie really dislike,0,imdb_labelled
one boring horror movie mainly start slow center boring atmosphere,0,imdb_labelled
puppet look really cheesy good way like puppet master flick,0,imdb_labelled
story lame interesting never really explains sinister origin puppet,0,imdb_labelled
arent death scene like previous movie fx terrible,0,imdb_labelled
felt asleep first time watched recommend insomniac,0,imdb_labelled
fact film wonderful heartwarming tale two people chasing dream,1,imdb_labelled
best part nurse betty unpredictability,1,imdb_labelled
director neil labute us brutal violence seperate dream reality along touching drama hilarious comedy never tell going happen next,1,imdb_labelled
otherwise dont even waste time,0,imdb_labelled
one fails create real suspense,0,imdb_labelled
killer dont expect anything original even remotely frightening,0,imdb_labelled
however pretty good acting least type film,1,imdb_labelled
im sorry really cant recommend anyone,0,imdb_labelled
one boringpointless movie ever seen,0,imdb_labelled
secondary plot line incomprehensible relation primary plot line mystifying,0,imdb_labelled
hated,0,imdb_labelled
one worst sandra bullock movie since speed quite bad,0,imdb_labelled
dont understand garbage got shelf movie store even real movie,0,imdb_labelled
highly doubt anyone could ever like trash,0,imdb_labelled
moviemaking,0,imdb_labelled
acting like watching wooden puppet moving around reading book thats bad,0,imdb_labelled
warn youdo rent movie dumbest thing never seen,0,imdb_labelled
saw short film hbo day absolutely loved,1,imdb_labelled
didnt realize wonderful short really last two scene,1,imdb_labelled
excellent short film,1,imdb_labelled
hopefully director james cox turn short feature length film cast win u whole new film,1,imdb_labelled
agree jessica movie pretty bad,0,imdb_labelled
character onedimensional even good guy especially bad guy,0,imdb_labelled
story line totally predictable,0,imdb_labelled
much dialogue much music whole film shot elaborately aesthetically like sculpture,1,imdb_labelled
ive seen soap opera intelligent movie,0,imdb_labelled
bad character bad story bad acting,0,imdb_labelled
really awful,0,imdb_labelled
easy watch,0,imdb_labelled
funny clever hip like prays previous film hype,1,imdb_labelled
long time didnt see charismatic actor screen,1,imdb_labelled
paolo sorrentino written wonderful story loneliness tony built one unforgettable character seen movie recent year,1,imdb_labelled
movie completely perfect titta di girolamo stay long time vision movie,1,imdb_labelled
rate movie,1,imdb_labelled
know emilio estevezs directorial debut pacing interplay development character well clever camera work surrounding character estevez play suggest natural eye,1,imdb_labelled
interplay martin emilio contains wonderful chemistry saw wall street martin charlie,1,imdb_labelled
kathy bates wonderful character subtle desperation escapism variation character play field lord,1,imdb_labelled
reader already seen one miyazakis film still top form made another worthwhile experience,1,imdb_labelled
never condescends character good genuine heart believable problem,1,imdb_labelled
two main character may two believable child ever saw put screen,1,imdb_labelled
easy love even easy identify,1,imdb_labelled
movie greatespecially enjoy visual art,1,imdb_labelled
scenery two daughter paint photograph beautiful,1,imdb_labelled
story also funny poignant time,1,imdb_labelled
people like european film art movie like movie,1,imdb_labelled
truly art movieit actually lot art,1,imdb_labelled
go rent,1,imdb_labelled
however finally watching film realized closed mind brilliance depicts also found watching,1,imdb_labelled
one movie never cease interest simply keep alert try attempt decipher meaning,1,imdb_labelled
brilliance indeed,1,imdb_labelled
liked movie like matrix better yet sequel think youll appreciate thought provoking mindblowing experience film give,1,imdb_labelled
think film like dream,1,imdb_labelled
simply beautiful,1,imdb_labelled
rickman stowe play role hilt tale childrens book writer maybe written subversive tract,1,imdb_labelled
gloriously fun fast paced fairly accurate portrayal night raver,1,imdb_labelled
present idyllic yet serious portrayal ups down character life,1,imdb_labelled
whatever avoid groove antithesis good human traffic,0,imdb_labelled
bad everyone else involved didnt share crowes level dedication quality wed far better film hand subpar mess,0,imdb_labelled
movie seemed little slow first,0,imdb_labelled
picked speed got right point,1,imdb_labelled
showed exactly government scientist argued humanity reason gadget,1,imdb_labelled
enjoyed,1,imdb_labelled
recommended friend,1,imdb_labelled
particularly pleased acting ability dwight schultz,1,imdb_labelled
actor truly understand become particular character delivering convincing sincere performance,1,imdb_labelled
onscreen chemistry critical entire film genuine,1,imdb_labelled
film dialogue natural real life,1,imdb_labelled
writer gorman bechard undoubtedly homework reference industry characterage appropriate,1,imdb_labelled
incredible soundtrack truly capture essence film,1,imdb_labelled
track command sentiment actually contributing scene character,1,imdb_labelled
definitely worth seeingâ sort thought provoking film force question threshold loneliness,1,imdb_labelled
hayao miyazakis latest eighth film studio ghibili gake ue ponyo ponyo cliff sea wonderfully fun imaginative look childhood,1,imdb_labelled
time seems film animation dominated disneypixars cgi masterpiece refreshing comforting know miyazaki still relying traditional handdrawn animation tell charming enchanting story,1,imdb_labelled
enough said remarkable animation film,1,imdb_labelled
art style appearance crayonpencil drawing wonderfully colorful fanciful,1,imdb_labelled
act film glad youre gonna drift away earth far possible,0,imdb_labelled
one want surf small wave space movie deep impact armageddon one fails everywhere,0,imdb_labelled
havent choked vomit end cheap drama worthless dialogue youve must bored death waste time,0,imdb_labelled
still make super ending depicts great sea vessel taken mighty frost,1,imdb_labelled
consider excellent story solid acting look film added bonus,1,imdb_labelled
instead got bore fest whiny spoiled brat babysitting,0,imdb_labelled
watched two sunday ago march th began really enjoy time taped entire thing,1,imdb_labelled
well acted done tv movie,1,imdb_labelled
judith light one favorite actress think superb job film,1,imdb_labelled
keep watching,1,imdb_labelled
sad movie good,1,imdb_labelled
seen movie definitely recommend,1,imdb_labelled
lovely usual cutie,1,imdb_labelled
still quite interesting entertaining follow,1,imdb_labelled
recommend confidence,1,imdb_labelled
movie wellbalanced comedy drama thoroughly enjoyed,1,imdb_labelled
riot see hugo weaving play sexobsessed gay real estate salesman us client house tryst flaming darren tom hollander,1,imdb_labelled
anyway plot flowed smoothly malebonding scene hoot,1,imdb_labelled
opening sequence gem classic cat n mouse game follow delight watch,1,imdb_labelled
fan genre heaven,1,imdb_labelled
lange become great actress,1,imdb_labelled
looked like wonderful story,1,imdb_labelled
never walked movie faster,0,imdb_labelled
got bored watching jessice lange take clothes,0,imdb_labelled
unfortunately virtue film production work lost regrettable script,0,imdb_labelled
word embarrassing,0,imdb_labelled
exceptionally bad,0,imdb_labelled
insult one intelligence huge waste money,0,imdb_labelled
